datetime,portfolio_value,cash,positions,return
2023-01-27 08:30:00-05:00,101414.90901538086,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0006641483914928692
2023-01-27 09:30:00-05:00,101414.90901538086,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-27 09:30:00-05:00,101414.90901538086,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-27 21:30:00-05:00,101414.90901538086,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-27 21:29:00-05:00,101414.90901538086,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-30 08:30:00-05:00,101305.687,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",-0.0010769818406511922
2023-01-30 09:30:00-05:00,101305.687,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-30 09:30:00-05:00,101305.687,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-30 21:30:00-05:00,101305.687,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-30 21:29:00-05:00,101305.687,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-31 08:30:00-05:00,101093.59917041016,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",-0.002093543174825352
2023-01-31 09:30:00-05:00,101093.59917041016,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-31 09:30:00-05:00,101093.59917041016,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-31 21:30:00-05:00,101093.59917041016,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-31 21:29:00-05:00,101093.59917041016,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-02-01 08:30:00-05:00,101611.7574650879,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.005125530191127936
2023-02-01 09:30:00-05:00,101611.7574650879,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-02-01 09:30:00-05:00,101611.7574650879,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-02-01 21:30:00-05:00,101611.7574650879,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-02-01 21:29:00-05:00,101611.7574650879,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-02-02 08:30:00-05:00,102837.30668994141,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.012061096623336987
2023-02-02 09:30:00-05:00,102837.30668994141,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
